Reference number,Economic city,District Name,Last activity date in years,Quarter,Land use,Contract value, Property area 
32019004024464,King Abdullah Economic City,Murooj,2020,2,Residential," 1,799,888 ", 704.00 
32019004024462,King Abdullah Economic City,Murooj,2019,2,Residential," 2,059,888 "," 1,085.44 "
32019004024459,King Abdullah Economic City,Murooj,2019,2,Residential," 1,652,888 "," 1,271.21 "
32019004024454,King Abdullah Economic City,Talah,2019,2,Residential," 692,000 ", 529.37 
32019004024453,King Abdullah Economic City,Talah,2021,3,Residential," 495,000 ", 431.36 
32019004024452,King Abdullah Economic City,Talah,2019,3,Residential," 522,000 ", 381.22 
32019004024450,King Abdullah Economic City,Hareer,2019,2,Residential," 286,888 ", 62.14 
32019004024411,King Abdullah Economic City,Murooj,2019,2,Residential," 272,888 ", 407.75 
32019004024410,King Abdullah Economic City,Talah,2019,3,Residential," 410,000 ", 437.50 
32019004024404,King Abdullah Economic City,Murooj,2019,2,Residential," 350,000 ", 400.15 
32019004024362,King Abdullah Economic City,Bay La Sun,2019,4,Residential," 1,940,888 ", 219.02 
32019004024358,King Abdullah Economic City,Murooj,2019,2,Residential," 250,000 ", 400.15 
32019004024357,King Abdullah Economic City,Bay La Sun,2019,3,Residential," 1,856,888 ", 123.45 
32019004024114,King Abdullah Economic City,Bay La Sun,2019,3,Residential," 1,856,888 ", 123.45 
32019004024113,King Abdullah Economic City,Bay La Sun,2019,3,Residential," 1,709,888 ", 120.87 
32019004024101,King Abdullah Economic City,Talah,2022,4,Residential," 482,000 ", 377.82 
32019004024055,King Abdullah Economic City,Talah,2019,1,Residential," 484,000 ", 382.81 
32019004024049,King Abdullah Economic City,Hareer,2019,2,Residential," 523,888 ", 127.09 
32019004024040,King Abdullah Economic City,Hareer,2019,2,Residential," 274,888 ", 62.14 
32019004024037,King Abdullah Economic City,Talah,2019,4,Residential," 390,000 ", 398.76 
32019004024036,King Abdullah Economic City,Hareer,2022,2,Residential," 276,888 ", 62.14 
32019004024031,King Abdullah Economic City,Talah,2019,1,Residential," 651,000 ", 539.64 
32019004024030,King Abdullah Economic City,Talah,2019,1,Residential," 351,000 ", 255.97 
32019004024029,King Abdullah Economic City,Talah,2019,3,Residential," 348,000 ", 272.29 
32019004024028,King Abdullah Economic City,Talah,2022,4,Residential," 371,000 ", 307.20 
32019004024024,King Abdullah Economic City,Talah,2019,4,Residential," 440,000 ", 440.95 
32019004024023,King Abdullah Economic City,Talah,2019,2,Residential," 450,000 ", 470.82 
32019004024022,King Abdullah Economic City,Talah,2019,2,Residential," 449,100 ", 356.65 
32019004024021,King Abdullah Economic City,Talah,2019,3,Residential," 510,300 ", 399.47 
32019004024017,King Abdullah Economic City,Murooj,2022,1,Residential," 292,888 ", 407.70 
32019004024016,King Abdullah Economic City,Murooj,2019,4,Residential," 899,888 ", 664.54 
32019004024015,King Abdullah Economic City,Murooj,2019,4,Residential," 420,888 ", 71.11 
32019004024014,King Abdullah Economic City,Murooj,2020,3,Residential," 410,888 ", 71.11 
32019004024008,King Abdullah Economic City,Murooj,2019,2,Residential," 563,888 ", 427.50 
32019004024007,King Abdullah Economic City,Murooj,2019,2,Residential," 560,888 ", 96.05 
32019004024006,King Abdullah Economic City,Murooj,2019,3,Residential," 771,888 ", 508.40 
32019004024005,King Abdullah Economic City,Talah,2019,2,Residential," 465,000 ", 405.36 
32019004024003,King Abdullah Economic City,Talah,2021,4,Residential," 461,000 ", 364.35 
32019004024000,King Abdullah Economic City,Talah,2019,2,Residential," 386,000 ", 335.98 
32019004023998,King Abdullah Economic City,Talah,2019,2,Residential," 485,000 ", 383.66 
32019004023979,King Abdullah Economic City,Murooj,2019,2,Residential," 939,888 ", 768.60 
32019004023977,King Abdullah Economic City,Murooj,2019,2,Residential," 620,888 ", 99.28 
32019004023976,King Abdullah Economic City,Murooj,2019,2,Residential," 440,888 ", 71.17 
32019004023975,King Abdullah Economic City,Hareer,2019,2,Residential," 555,888 ", 127.09 
32019004023974,King Abdullah Economic City,Hareer,2019,2,Residential," 551,888 ", 127.09 
32019004023973,King Abdullah Economic City,Hareer,2019,2,Residential," 546,888 ", 127.09 
32019004023972,King Abdullah Economic City,Hareer,2019,2,Residential," 542,888 ", 127.09 
32019004023970,King Abdullah Economic City,Hareer,2019,2,Residential," 537,888 ", 127.09 
32019004023969,King Abdullah Economic City,Hareer,2019,2,Residential," 532,888 ", 127.09 
32019004023967,King Abdullah Economic City,Hareer,2019,2,Residential," 518,888 ", 127.09 
32019004023966,King Abdullah Economic City,Hareer,2019,2,Residential," 523,888 ", 127.09 
32019004023965,King Abdullah Economic City,Hareer,2019,2,Residential," 514,888 ", 127.09 
32019004023940,King Abdullah Economic City,Talah,2019,2,Residential," 410,000 ", 361.21 
32019004023939,King Abdullah Economic City,Talah,2019,2,Residential," 440,000 ", 382.88 
32019004023938,King Abdullah Economic City,Murooj,2019,2,Residential," 1,379,888 ", 949.55 
32019004023936,King Abdullah Economic City,Murooj,2019,1,Residential," 1,739,888 "," 1,122.17 "
32019004023934,King Abdullah Economic City,Murooj,2020,1,Residential," 590,888 ", 98.04 
32019004023933,King Abdullah Economic City,Hareer,2019,1,Industrial," 40,421,268 "," 100,927.01 "
32019004023931,King Abdullah Economic City,Talah,2019,1,Residential," 465,000 ", 405.24 
32019004023927,King Abdullah Economic City,Talah,2019,2,Residential," 390,000 ", 399.86 
32019004023922,King Abdullah Economic City,Talah,2019,1,Residential," 400,000 ", 437.50 
32019004023921,King Abdullah Economic City,Talah,2019,1,Residential," 400,000 ", 412.85 
32019004023919,King Abdullah Economic City,Talah,2019,2,Residential," 410,000 ", 437.50 
32019004023918,King Abdullah Economic City,Murooj,2019,3,Residential," 800,888 ", 126.83 
32019004023917,King Abdullah Economic City,Talah,2019,2,Residential," 400,000 ", 434.03 
32019004023915,King Abdullah Economic City,Bay La Sun,2019,2,Residential," 1,908,888 ", 234.40 
32019004023914,King Abdullah Economic City,Hareer,2019,2,Residential," 395,888 ", 96.14 
32019004023913,King Abdullah Economic City,Hareer,2019,2,Residential," 276,888 ", 62.14 
32019004023908,King Abdullah Economic City,Talah,2019,2,Residential," 471,000 ", 362.61 
32019004023894,King Abdullah Economic City,Talah,2019,2,Residential," 589,000 ", 483.69 
32019004023893,King Abdullah Economic City,Talah,2019,2,Residential," 482,000 ", 373.79 
32019004023891,King Abdullah Economic City,Hareer,2019,1,Residential," 477,680 ", 127.09 
32019004023889,King Abdullah Economic City,Hareer,2019,1,Residential," 533,780 ", 127.09 
32019004023888,King Abdullah Economic City,Murooj,2019,2,Residential," 780,888 ", 121.76 
32019004023887,King Abdullah Economic City,Hareer,2019,3,Residential," 481,888 ", 127.09 
32019004023886,King Abdullah Economic City,Hareer,2019,1,Residential," 533,780 ", 127.09 
32019004023885,King Abdullah Economic City,Hareer,2022,2,Residential," 565,180 ", 127.09 
32019004023881,King Abdullah Economic City,Hareer,2019,1,Residential," 515,080 ", 127.09 
32019004023880,King Abdullah Economic City,Hareer,2019,2,Residential," 551,888 ", 127.09 
32019004023879,King Abdullah Economic City,Hareer,2019,2,Residential," 500,888 ", 127.09 
32019004023877,King Abdullah Economic City,Hareer,2019,2,Residential," 594,879 ", 127.09 
32019004023875,King Abdullah Economic City,Hareer,2019,2,Residential," 574,888 ", 127.09 
32019004023873,King Abdullah Economic City,Talah,2019,2,Residential," 512,000 ", 405.00 
32019004023872,King Abdullah Economic City,Talah,2019,4,Residential," 586,000 ", 462.99 
32019004023871,King Abdullah Economic City,Talah,2019,2,Residential," 739,000 ", 502.18 
32019004023861,King Abdullah Economic City,Hareer,2019,1,Residential," 505,730 ", 127.09 
32019004023855,King Abdullah Economic City,Murooj,2019,2,Residential," 1,740,888 ", 874.84 
32019004023848,King Abdullah Economic City,Talah,2019,2,Residential," 583,000 ", 411.73 
32019004023847,King Abdullah Economic City,Talah,2019,2,Residential," 457,000 ", 398.03 
32019004023845,King Abdullah Economic City,Murooj,2019,2,Residential," 563,888 ", 427.50 
32019004023844,King Abdullah Economic City,Murooj,2019,1,Residential," 642,888 ", 423.39 
32019004023843,King Abdullah Economic City,Talah,2019,1,Residential," 511,000 ", 419.32 
32019004023842,King Abdullah Economic City,Murooj,2019,1,Residential," 604,888 ", 392.30 
32019004023841,King Abdullah Economic City,Hareer,2019,2,Residential," 280,369 ", 62.14 
32019004023840,King Abdullah Economic City,Murooj,2019,1,Residential," 608,888 ", 410.25 
32019004023839,King Abdullah Economic City,Murooj,2019,1,Residential," 683,888 ", 450.00 
32019004023838,King Abdullah Economic City,Hareer,2019,1,Residential," 550,888 ", 127.09 
32019004023837,King Abdullah Economic City,Hareer,2019,2,Residential," 290,888 ", 62.14 
32019004023836,King Abdullah Economic City,Talah,2019,2,Residential," 484,000 ", 405.00 
32019004023835,King Abdullah Economic City,Talah,2019,4,Residential," 799,000 ", 610.48 
32019004023834,King Abdullah Economic City,Talah,2019,1,Residential," 474,000 ", 361.18 
32019004023833,King Abdullah Economic City,Talah,2019,1,Residential," 641,000 ", 427.43 
32019004023831,King Abdullah Economic City,Talah,2019,2,Residential," 469,000 ", 381.73 
32019004023830,King Abdullah Economic City,Talah,2019,1,Residential," 418,000 ", 340.09 
32019004023829,King Abdullah Economic City,Talah,2019,3,Residential," 428,000 ", 358.34 
32019004023828,King Abdullah Economic City,Murooj,2019,2,Residential," 2,239,888 "," 1,490.22 "
32019004023827,King Abdullah Economic City,Murooj,2019,2,Residential," 2,357,888 "," 1,964.46 "
32019004023825,King Abdullah Economic City,Murooj,2019,2,Residential," 1,651,888 "," 1,501.19 "
32019004023795,King Abdullah Economic City,Murooj,2019,1,Residential," 550,000 ", 757.24 
32019004023707,King Abdullah Economic City,Talah,2019,2,Residential," 447,000 ", 378.00 
32019004023476,King Abdullah Economic City,Murooj,2019,1,Residential," 290,000 ", 410.07 
32019004023451,King Abdullah Economic City,Hareer,2019,1,Industrial," 31,645,260 "," 55,518.00 "
32019004023397,King Abdullah Economic City,Bay La Sun,2019,1,Residential," 1,000,000 ", 119.28 
32019004023390,King Abdullah Economic City,Hareer,2019,1,Residential," 240,000 ", 62.14 
32019004023367,King Abdullah Economic City,Murooj,2019,1,Residential," 682,888 ", 466.01 
32019004023332,King Abdullah Economic City,Murooj,2019,1,Residential," 650,888 ", 123.18 
32019004023331,King Abdullah Economic City,Murooj,2019,1,Residential," 730,888 ", 123.29 
32019004023313,King Abdullah Economic City,Bay La Sun,2021,4,Residential," 937,888 ", 86.93 
32019004023309,King Abdullah Economic City,Bay La Sun,2019,1,Residential," 1,000,000 ", 123.30 
32019004023292,King Abdullah Economic City,Murooj,2019,1,Residential," 4,369,888 "," 1,678.55 "
32019004023291,King Abdullah Economic City,Murooj,2019,1,Residential," 1,329,888 ", 986.98 
32019004023288,King Abdullah Economic City,Murooj,2019,2,Residential," 1,269,888 "," 1,058.39 "
32019004023277,King Abdullah Economic City,Talah,2019,1,Residential," 495,000 ", 391.68 
32019004023274,King Abdullah Economic City,Talah,2019,1,Residential," 799,000 ", 592.87 
32019004023269,King Abdullah Economic City,Talah,2019,1,Residential," 473,000 ", 374.04 
32019004023268,King Abdullah Economic City,Talah,2019,1,Residential," 543,000 ", 445.67 
32019004023267,King Abdullah Economic City,Talah,2020,3,Residential," 522,000 ", 405.20 
32019004023259,King Abdullah Economic City,Talah,2021,4,Residential," 540,000 ", 427.13 
32019004023256,King Abdullah Economic City,Talah,2019,1,Residential," 389,000 ", 276.10 
32019004023255,King Abdullah Economic City,Talah,2019,3,Residential," 408,000 ", 341.11 
32019004023250,King Abdullah Economic City,Talah,2019,3,Residential," 461,000 ", 364.19 
32019004023249,King Abdullah Economic City,Talah,2019,3,Residential," 799,000 ", 596.33 
32019004023247,King Abdullah Economic City,Murooj,2020,1,Residential," 1,349,888 "," 1,082.53 "
32019004023246,King Abdullah Economic City,Talah,2021,4,Residential," 386,000 ", 336.11 
32019004023245,King Abdullah Economic City,Talah,2019,1,Residential," 799,000 ", 607.54 
32019004023241,King Abdullah Economic City,Murooj,2019,2,Residential," 1,542,888 ", 995.20 
32019004023240,King Abdullah Economic City,Hareer,2019,1,Residential," 420,888 ", 96.14 
32019004023239,King Abdullah Economic City,Murooj,2019,4,Residential," 1,700,899 "," 1,178.83 "
32019004023238,King Abdullah Economic City,Murooj,2022,2,Residential," 1,059,888 ", 662.91 
32019004023209,King Abdullah Economic City,Murooj,2019,2,Residential," 779,888 ", 625.19 
32019004023205,King Abdullah Economic City,Talah,2019,1,Residential," 483,000 ", 378.08 
32019004023204,King Abdullah Economic City,Talah,2019,2,Residential," 512,000 ", 404.50 
32019004023181,King Abdullah Economic City,Murooj,2019,2,Residential," 655,888 ", 457.31 
32019004023169,King Abdullah Economic City,Hareer,2021,1,Residential," 614,679 ", 127.09 
32019004023154,King Abdullah Economic City,Murooj,2019,1,Residential," 1,299,888 "," 1,083.96 "
32019004023153,King Abdullah Economic City,Murooj,2021,3,Residential," 440,888 ", 71.11 
32019004023151,King Abdullah Economic City,Murooj,2019,2,Residential," 749,888 ", 664.27 
32019004023149,King Abdullah Economic City,Murooj,2019,1,Residential," 979,888 ", 657.41 
32019004023144,King Abdullah Economic City,Murooj,2019,1,Residential," 1,190,888 ", 148.60 
32019004023140,King Abdullah Economic City,Talah,2019,1,Residential," 441,000 ", 336.00 
32019004023139,King Abdullah Economic City,Talah,2019,1,Residential," 484,000 ", 408.75 
32019004023135,King Abdullah Economic City,Murooj,2019,2,Residential," 1,322,888 ", 997.61 
32019004023119,King Abdullah Economic City,Talah,2021,3,Residential," 527,000 ", 409.29 
32019004023118,King Abdullah Economic City,Talah,2019,4,Residential," 511,000 ", 407.37 
32019004023117,King Abdullah Economic City,Talah,2019,3,Residential," 465,000 ", 378.00 
32019004023116,King Abdullah Economic City,Talah,2019,2,Residential," 351,000 ", 285.41 
32019004023115,King Abdullah Economic City,Murooj,2019,1,Residential," 403,888 ", 613.14 
32019004023114,King Abdullah Economic City,Murooj,2020,1,Residential," 550,888 ", 97.18 
32019004023113,King Abdullah Economic City,Murooj,2019,2,Residential," 810,888 ", 126.83 
32019004023112,King Abdullah Economic City,Talah,2019,2,Residential," 372,000 ", 307.88 
32019004023110,King Abdullah Economic City,Murooj,2019,4,Residential," 999,888 ", 941.76 
32019004023109,King Abdullah Economic City,Murooj,2019,1,Residential," 1,186,888 ", 929.83 
32019004023108,King Abdullah Economic City,Hareer,2019,3,Residential," 445,969 ", 96.14 
32019004023107,King Abdullah Economic City,Murooj,2019,1,Residential," 1,144,888 "," 1,002.09 "
32019004023106,King Abdullah Economic City,Murooj,2019,1,Residential," 749,888 ", 602.42 
32019004023105,King Abdullah Economic City,Hareer,2019,2,Residential," 420,888 ", 96.14 
32019004023104,King Abdullah Economic City,Murooj,2019,1,Residential," 1,199,888 ", 958.53 
32019004023102,King Abdullah Economic City,Murooj,2019,3,Residential," 1,204,888 "," 1,003.94 "
32019004023100,King Abdullah Economic City,Murooj,2019,2,Residential," 1,939,888 "," 1,606.10 "
32019004023099,King Abdullah Economic City,Hareer,2019,1,Residential," 468,330 ", 127.09 
32019004023097,King Abdullah Economic City,Hareer,2019,1,Residential," 496,380 ", 127.09 
32019004023084,King Abdullah Economic City,Murooj,2019,1,Residential," 655,888 ", 455.20 
32019004023082,King Abdullah Economic City,Murooj,2019,1,Residential," 789,888 ", 451.04 
32019004023081,King Abdullah Economic City,Talah,2021,1,Residential," 658,000 ", 480.65 
32019004023080,King Abdullah Economic City,Talah,2019,3,Residential," 498,000 ", 405.13 
32019004023079,King Abdullah Economic City,Talah,2019,2,Residential," 344,000 ", 274.21 
32019004023078,King Abdullah Economic City,Talah,2019,1,Residential," 307,000 ", 270.33 
32019004023075,King Abdullah Economic City,Talah,2020,1,Residential," 443,000 ", 360.00 
32019004023071,King Abdullah Economic City,Talah,2019,2,Residential," 561,000 ", 456.51 
32019004023070,King Abdullah Economic City,Talah,2019,1,Residential," 465,000 ", 405.48 
